id,name,test_horse_flag,level,clazz,affiliation,lank,ground,distance,father,mother,sex,strategy,big_flag,growth,growth_type,color,h_color,h_mask,s_roll,power,turbo,dexterous,corner,rack,character,nature,popularity,caution_horse,speed,stamina,race_entry_type
1783,マチカネフクキタル,FALSE,4,0 ,1 ,8 ,1 ,5 ,クリスタルグリッターズ,アテナトウショウ,1 ,2 ,0 ,42 ,0 ,5 ,1883382308 ,6 ,-1 ,21 ,78 ,72 ,3 ,38 ,57 ,48 ,57 ,FALSE,142 ,158 ,0 
1784,マチカネワラウカド,FALSE,2,0 ,1 ,7 ,2 ,3 ,スキャン,オオシマリアナ,1 ,4 ,0 ,118 ,0 ,5 ,1883382308 ,-1 ,-1 ,77 ,68 ,55 ,1 ,69 ,42 ,77 ,54 ,FALSE,110 ,148 ,0 
1785,マチノコマチ,FALSE,1,0 ,1 ,6 ,1 ,2 ,アーティアス,クイーンウインド,2 ,3 ,0 ,112 ,0 ,3 ,1879136336 ,-1 ,-1 ,33 ,84 ,32 ,2 ,48 ,72 ,20 ,44 ,FALSE,139 ,102 ,0 
1786,マッキーマックス,FALSE,1,0 ,1 ,6 ,1 ,5 ,ダンスインザダーク,クリアーチャンス,1 ,1 ,0 ,71 ,0 ,5 ,1879055684 ,-1 ,-1 ,27 ,40 ,50 ,2 ,63 ,52 ,45 ,63 ,FALSE,102 ,174 ,0 
1787,マックスキャンドゥ,FALSE,2,0 ,1 ,7 ,1 ,2 ,キンググローリアス,マックスドリーマー,2 ,3 ,0 ,31 ,0 ,5 ,1880234547 ,-1 ,-1 ,25 ,56 ,53 ,1 ,99 ,56 ,77 ,82 ,FALSE,130 ,110 ,0 
1788,マックスジーン,FALSE,3,3 ,20 ,7 ,3 ,4 ,コジーン,Jacky Max,2 ,4 ,0 ,67 ,0 ,2 ,1882275140 ,-1 ,-1 ,45 ,41 ,74 ,3 ,38 ,72 ,83 ,62 ,FALSE,142 ,149 ,0 
1789,マックスビューティ,FALSE,6,0 ,1 ,8 ,1 ,4 ,ブレイヴェストローマン,フジタカレディ,2 ,1 ,0 ,34 ,0 ,3 ,1880233011 ,1 ,-1 ,45 ,52 ,88 ,3 ,78 ,65 ,62 ,78 ,FALSE,160 ,118 ,0 
1790,マックスロゼ,FALSE,1,0 ,1 ,6 ,1 ,1 ,ヘクタープロテクター,マックスドリーマー,2 ,3 ,0 ,62 ,0 ,5 ,1880233011 ,-1 ,-1 ,36 ,98 ,38 ,2 ,46 ,26 ,95 ,67 ,FALSE,156 ,77 ,0 
1791,マックロウ,FALSE,1,0 ,1 ,7 ,1 ,3 ,トニービン,アンティックヴァリュー,1 ,1 ,0 ,64 ,0 ,3 ,1880114355 ,-1 ,-1 ,44 ,74 ,88 ,1 ,61 ,66 ,98 ,66 ,FALSE,138 ,112 ,0 
1792,マツリダゴッホ,FALSE,3,0 ,1 ,8 ,1 ,4 ,サンデーサイレンス,ペイパーレイン,1 ,2 ,0 ,74 ,0 ,3 ,1885430971 ,-1 ,0 ,38 ,56 ,63 ,3 ,34 ,43 ,65 ,60 ,FALSE,140 ,121 ,0 
1793,マティリアル,FALSE,1,0 ,1 ,6 ,1 ,2 ,パーソロン,スイートアース,1 ,4 ,0 ,81 ,0 ,3 ,1879179861 ,-1 ,-1 ,36 ,76 ,46 ,0 ,40 ,74 ,91 ,67 ,FALSE,139 ,102 ,0 
1794,マニックサンデー,FALSE,1,0 ,1 ,7 ,1 ,3 ,サンデーサイレンス,バブルプロスペクター,2 ,2 ,0 ,46 ,0 ,5 ,1889580099 ,-1 ,-1 ,40 ,67 ,57 ,3 ,59 ,40 ,83 ,65 ,FALSE,125 ,125 ,0 
1795,マニラ,FALSE,9,3 ,20 ,8 ,1 ,4 ,リファール,Dona Ysidra,1 ,2 ,0 ,46 ,0 ,3 ,1879048192 ,-1 ,-1 ,65 ,49 ,66 ,3 ,82 ,65 ,81 ,74 ,FALSE,165 ,172 ,10 
1796,マヤノトップガン,FALSE,9,0 ,1 ,8 ,1 ,5 ,ブライアンズタイム,アルプミープリーズ,1 ,0 ,0 ,70 ,0 ,5 ,1880233011 ,-1 ,-1 ,67 ,84 ,94 ,3 ,88 ,54 ,89 ,88 ,FALSE,177 ,153 ,0 
1797,マヤノペトリュース,FALSE,2,0 ,1 ,6 ,1 ,2 ,ムクター,イースタンセリア,1 ,1 ,0 ,64 ,0 ,2 ,1880233011 ,-1 ,-1 ,31 ,78 ,39 ,3 ,67 ,60 ,85 ,46 ,FALSE,140 ,98 ,0 
1798,マリーゴッド,FALSE,1,0 ,1 ,6 ,1 ,1 ,アレミロード,ノーザンミンクス,1 ,3 ,0 ,116 ,0 ,3 ,1879066387 ,-1 ,-1 ,24 ,95 ,29 ,1 ,27 ,74 ,79 ,63 ,FALSE,155 ,70 ,0 
1799,マリエンバード,FALSE,6,3 ,10 ,8 ,1 ,4 ,カーリアン,Marienbad,1 ,2 ,0 ,45 ,0 ,3 ,1879048226 ,-1 ,-1 ,67 ,30 ,75 ,3 ,69 ,65 ,72 ,83 ,FALSE,156 ,155 ,10 
1800,マリヌス,FALSE,3,3 ,10 ,7 ,1 ,4 ,ニューメラス,Marende,1 ,2 ,0 ,54 ,0 ,4 ,1889641557 ,-1 ,-1 ,65 ,46 ,32 ,3 ,53 ,62 ,78 ,67 ,FALSE,148 ,142 ,0 
1801,マルカアイリス,FALSE,1,5 ,2 ,6 ,3 ,1 ,ブレイヴェストローマン,イカホゲレン,2 ,3 ,0 ,81 ,0 ,3 ,1879062294 ,-1 ,-1 ,59 ,90 ,24 ,1 ,26 ,67 ,33 ,53 ,FALSE,158 ,73 ,0 
1802,マルカキャンディ,FALSE,1,0 ,1 ,6 ,1 ,2 ,サンデーサイレンス,ジーナロマンティカ,2 ,2 ,0 ,117 ,0 ,0 ,1879062294 ,-1 ,-1 ,35 ,71 ,48 ,1 ,51 ,74 ,90 ,69 ,FALSE,141 ,105 ,0 
1803,マルカコマチ,FALSE,1,0 ,1 ,6 ,1 ,2 ,サンデーサイレンス,ナショナルフラッグ,2 ,3 ,0 ,105 ,0 ,3 ,1879062294 ,-1 ,-1 ,29 ,60 ,34 ,3 ,32 ,39 ,72 ,67 ,FALSE,135 ,102 ,0 
1804,マルカシェンク,FALSE,2,0 ,1 ,7 ,1 ,2 ,サンデーサイレンス,シェンク,1 ,1 ,0 ,118 ,0 ,4 ,1879062294 ,-1 ,-1 ,28 ,87 ,47 ,1 ,45 ,25 ,69 ,58 ,FALSE,134 ,104 ,0 
1805,マルカダイシス,FALSE,1,5 ,2 ,7 ,3 ,3 ,ダイイシス,Eloquent Minister,1 ,2 ,0 ,108 ,0 ,3 ,1879062294 ,-1 ,-1 ,60 ,79 ,58 ,3 ,22 ,27 ,65 ,64 ,FALSE,119 ,126 ,0 
1806,マルカフェニックス,FALSE,4,0 ,1 ,7 ,1 ,1 ,ダンスインザダーク,ミスカースティー,1 ,4 ,0 ,114 ,0 ,5 ,1879062294 ,-1 ,-1 ,40 ,80 ,31 ,3 ,69 ,36 ,64 ,46 ,FALSE,162 ,87 ,0 
1807,マルシャンドール,FALSE,9,3 ,10 ,8 ,1 ,2 ,マルシャンドサブル,Fedora,0 ,3 ,0 ,45 ,0 ,2 ,1879311445 ,-1 ,-1 ,47 ,33 ,74 ,3 ,72 ,43 ,80 ,83 ,FALSE,174 ,135 ,10 
1809,マルセリーナ,FALSE,3,0 ,1 ,8 ,1 ,2 ,ディープインパクト,マルバイユ,2 ,4 ,0 ,24 ,0 ,3 ,1881257011 ,-1 ,-1 ,13 ,54 ,69 ,3 ,30 ,66 ,53 ,56 ,FALSE,158 ,82 ,0 
1810,マルゼンスキー,FALSE,11,2 ,1 ,9 ,1 ,3 ,ニジンスキー,シル,1 ,1 ,1 ,32 ,2 ,3 ,1879052340 ,-1 ,-1 ,89 ,21 ,100 ,3 ,99 ,50 ,95 ,94 ,FALSE,205 ,128 ,0 
1811,マルターズスパーブ,FALSE,1,2 ,1 ,6 ,1 ,2 ,ウィズアプルーヴァル,Primedex,2 ,2 ,0 ,119 ,0 ,2 ,1883325559 ,-1 ,-1 ,38 ,72 ,26 ,2 ,59 ,71 ,91 ,50 ,FALSE,133 ,105 ,0 
1812,マルターズヒート,FALSE,1,2 ,1 ,6 ,1 ,1 ,オールドトリエステ,Heat Is On,2 ,4 ,0 ,111 ,0 ,5 ,1883325559 ,-1 ,-1 ,31 ,98 ,35 ,1 ,67 ,39 ,93 ,65 ,FALSE,151 ,75 ,0 
1813,マルタカタイソン,FALSE,1,5 ,2 ,7 ,3 ,4 ,シーホーク,マルタカゼファー,1 ,2 ,0 ,63 ,0 ,2 ,1879099235 ,-1 ,-1 ,62 ,75 ,50 ,2 ,77 ,41 ,59 ,72 ,FALSE,110 ,151 ,0 
1814,マルチマックス,FALSE,2,0 ,1 ,7 ,1 ,2 ,プリンスオブバーズ,スピードチャンプ,1 ,1 ,0 ,38 ,0 ,3 ,1883457399 ,-1 ,-1 ,15 ,55 ,49 ,2 ,84 ,59 ,80 ,83 ,FALSE,138 ,101 ,0 
1815,マルブツイースター,FALSE,1,0 ,1 ,6 ,1 ,1 ,サクラバクシンオー,ミスイースター,1 ,3 ,0 ,81 ,0 ,3 ,1879077172 ,-1 ,-1 ,33 ,86 ,43 ,2 ,48 ,29 ,81 ,54 ,FALSE,150 ,72 ,0 
1816,マルブツサンキスト,FALSE,1,5 ,2 ,6 ,3 ,3 ,プルラリズム,セレクトサンキスト,1 ,2 ,0 ,116 ,0 ,3 ,1879077172 ,-1 ,-1 ,50 ,50 ,49 ,1 ,37 ,57 ,36 ,60 ,FALSE,122 ,121 ,0 
1817,マルブツスピーリア,FALSE,2,5 ,2 ,6 ,2 ,3 ,ブレイヴェストローマン,シーヤング,1 ,2 ,0 ,113 ,0 ,3 ,1879077172 ,-1 ,-1 ,74 ,76 ,52 ,2 ,51 ,38 ,73 ,68 ,FALSE,113 ,144 ,0 
1818,マルブツファースト,FALSE,1,0 ,1 ,6 ,1 ,3 ,ゲイルーザック,マルブツエコー,1 ,4 ,0 ,115 ,0 ,5 ,1879077172 ,-1 ,-1 ,34 ,66 ,34 ,2 ,39 ,26 ,27 ,69 ,FALSE,122 ,125 ,0 
1819,マルマツエース,FALSE,1,5 ,2 ,6 ,3 ,2 ,ギャロップダイナ,トシシゲエース,1 ,1 ,0 ,89 ,0 ,3 ,1879049284 ,-1 ,-1 ,54 ,78 ,36 ,3 ,45 ,67 ,61 ,58 ,FALSE,139 ,104 ,0 
1820,マルモセーラ,FALSE,1,0 ,1 ,6 ,1 ,1 ,クロフネ,マイクロス,2 ,2 ,0 ,32 ,0 ,4 ,1882329619 ,-1 ,-1 ,29 ,77 ,32 ,1 ,44 ,46 ,38 ,69 ,FALSE,156 ,73 ,0 
1821,マロングラッセ,FALSE,1,0 ,1 ,6 ,1 ,3 ,ウォロー,ビーフリー,2 ,1 ,0 ,119 ,0 ,4 ,1882244930 ,-1 ,-1 ,29 ,51 ,46 ,3 ,66 ,72 ,91 ,63 ,FALSE,126 ,125 ,0 
1822,マンダリンスター,FALSE,1,2 ,1 ,6 ,1 ,3 ,パーソナルホープ,Twofold,1 ,1 ,0 ,32 ,0 ,3 ,1890844791 ,-1 ,-1 ,17 ,79 ,49 ,1 ,56 ,47 ,67 ,54 ,FALSE,126 ,124 ,0 
1823,マンハッタンカフェ,FALSE,7,0 ,1 ,8 ,1 ,5 ,サンデーサイレンス,サトルチェンジ,1 ,3 ,0 ,54 ,0 ,0 ,1886435251 ,-1 ,-1 ,45 ,86 ,89 ,3 ,66 ,67 ,88 ,81 ,FALSE,163 ,142 ,0 
1824,マンハッタンスカイ,FALSE,1,0 ,1 ,6 ,1 ,3 ,マンハッタンカフェ,デック,1 ,4 ,0 ,105 ,0 ,4 ,1879131969 ,-1 ,-1 ,30 ,54 ,46 ,2 ,16 ,40 ,58 ,57 ,FALSE,123 ,122 ,0 
1825,マンボツイスト,FALSE,3,5 ,2 ,6 ,2 ,2 ,キングマンボ,Lotka,1 ,1 ,0 ,96 ,0 ,3 ,1889580099 ,-1 ,-1 ,65 ,65 ,35 ,1 ,68 ,26 ,66 ,55 ,FALSE,118 ,132 ,0 
1826,ミエスク,FALSE,10,3 ,10 ,8 ,1 ,2 ,ヌレイエフ,Pasadoble,2 ,2 ,0 ,66 ,0 ,3 ,1879312401 ,-1 ,-1 ,92 ,95 ,88 ,3 ,98 ,50 ,98 ,96 ,TRUE,210 ,115 ,10 
1827,ミシル,FALSE,6,3 ,10 ,8 ,1 ,4 ,ミスワキ,April Edge,1 ,3 ,0 ,67 ,0 ,2 ,1879048226 ,-1 ,-1 ,58 ,18 ,65 ,3 ,72 ,57 ,81 ,71 ,FALSE,151 ,178 ,0 
1828,ミスイロンデル,FALSE,1,0 ,1 ,6 ,2 ,1 ,コマンダーインチーフ,ミスシャグラ,2 ,2 ,0 ,110 ,0 ,3 ,1879179861 ,-1 ,-1 ,75 ,95 ,35 ,3 ,29 ,35 ,80 ,53 ,FALSE,144 ,88 ,0 
1829,ミスズシャルダン,FALSE,1,0 ,1 ,6 ,1 ,2 ,トニービン,ゴールドユウマ,1 ,3 ,0 ,64 ,0 ,4 ,1880162353 ,-1 ,-1 ,24 ,78 ,43 ,2 ,87 ,40 ,65 ,63 ,FALSE,137 ,101 ,0 
1830,ミスターシービー,FALSE,11,1 ,1 ,9 ,1 ,4 ,トウショウボーイ,シービークイン,1 ,4 ,1 ,48 ,0 ,4 ,1881158913 ,-1 ,-1 ,65 ,46 ,82 ,3 ,99 ,54 ,88 ,94 ,FALSE,208 ,121 ,0 
1831,ミスターシクレノン,FALSE,2,0 ,1 ,7 ,1 ,4 ,ミルジョージ,ナオユキ,1 ,2 ,0 ,119 ,0 ,3 ,1879066470 ,-1 ,-1 ,26 ,66 ,55 ,2 ,54 ,73 ,76 ,70 ,FALSE,119 ,138 ,0 
1832,ミスタースペイン,FALSE,2,0 ,1 ,7 ,1 ,2 ,フィリップオブスペイン,シーホークヨシオカ,1 ,3 ,0 ,119 ,0 ,4 ,1879116612 ,-1 ,-1 ,28 ,67 ,43 ,2 ,44 ,36 ,52 ,61 ,FALSE,137 ,98 ,0 
1833,ミスターブランディ,FALSE,2,0 ,1 ,6 ,1 ,2 ,ディクタス,シャダイプレテエ,1 ,4 ,0 ,103 ,0 ,5 ,1889580099 ,-1 ,-1 ,29 ,88 ,43 ,1 ,48 ,38 ,40 ,65 ,FALSE,140 ,107 ,0 
1834,ミスターヤマノ,FALSE,2,0 ,1 ,6 ,1 ,2 ,アンバーシャダイ,レーシングルイース,1 ,3 ,0 ,78 ,0 ,5 ,1879115300 ,-1 ,-1 ,35 ,88 ,38 ,1 ,63 ,73 ,94 ,65 ,FALSE,146 ,96 ,0 
1835,ミスティックスター,FALSE,2,0 ,1 ,7 ,1 ,2 ,ハンターコム,ファインナラシノ,1 ,4 ,0 ,109 ,0 ,5 ,1884379955 ,-1 ,-1 ,39 ,77 ,49 ,3 ,37 ,28 ,42 ,48 ,FALSE,134 ,114 ,0 
1836,ミツアキサイレンス,FALSE,3,5 ,2 ,7 ,2 ,3 ,エイシンサンディ,ユウコウターナ,1 ,2 ,0 ,118 ,0 ,3 ,1882274420 ,-1 ,-1 ,74 ,40 ,55 ,2 ,54 ,38 ,74 ,60 ,FALSE,108 ,154 ,0 
1837,ミッキーダンス,FALSE,1,0 ,1 ,7 ,1 ,3 ,ダンスホール,マルサンホマレ,1 ,2 ,0 ,118 ,0 ,3 ,1879049730 ,-1 ,-1 ,31 ,54 ,56 ,1 ,56 ,68 ,94 ,55 ,FALSE,124 ,128 ,0 
1838,ミッキードリーム,FALSE,1,0 ,1 ,6 ,1 ,3 ,キングカメハメハ,フローリッドコート,1 ,4 ,0 ,94 ,0 ,5 ,1879067136 ,-1 ,-1 ,24 ,60 ,40 ,3 ,68 ,32 ,59 ,56 ,FALSE,127 ,119 ,0 
1839,ミッションアプルーヴド ,FALSE,4,3 ,20 ,8 ,3 ,4 ,ウィズアプルーヴァル,Fortunate Find,1 ,1 ,0 ,77 ,0 ,3 ,1879050506 ,-1 ,-1 ,57 ,56 ,47 ,3 ,21 ,70 ,63 ,64 ,FALSE,148 ,188 ,0 
1840,ミッドサマーフェア,FALSE,1,0 ,1 ,7 ,1 ,3 ,タニノギムレット,ストロベリーフェア,2 ,4 ,0 ,66 ,0 ,0 ,1883308036 ,-1 ,-1 ,29 ,59 ,48 ,1 ,62 ,26 ,84 ,62 ,FALSE,125 ,125 ,0 
1841,ミッドナイトベット,FALSE,1,2 ,1 ,7 ,1 ,3 ,ハウスバスター,Catherine’s Bet,1 ,3 ,0 ,110 ,0 ,3 ,1881257011 ,-1 ,-1 ,44 ,82 ,89 ,1 ,62 ,32 ,74 ,65 ,FALSE,140 ,128 ,0 
1842,ミッドナイトルート,FALSE,8,3 ,20 ,8 ,2 ,1 ,リアルクワイエット,Candytuft,1 ,4 ,1 ,77 ,0 ,4 ,1890844740 ,-1 ,-1 ,98 ,50 ,99 ,3 ,88 ,63 ,91 ,88 ,FALSE,203 ,81 ,20 
1843,ミツワトップレディ,FALSE,1,0 ,1 ,6 ,1 ,2 ,フジキセキ,ミツワイーグル,2 ,3 ,0 ,117 ,0 ,3 ,1879054694 ,-1 ,-1 ,28 ,86 ,43 ,1 ,38 ,61 ,84 ,51 ,FALSE,131 ,106 ,0 
1844,ミデオンビット,FALSE,1,0 ,1 ,6 ,1 ,3 ,アジュディケーティング,ピアグレイス,1 ,2 ,0 ,114 ,0 ,3 ,1879059766 ,-1 ,-1 ,16 ,62 ,48 ,3 ,64 ,58 ,36 ,39 ,FALSE,131 ,123 ,0 
1846,ミナミノアカリ,FALSE,2,5 ,2 ,7 ,3 ,4 ,アレツ,ブレイブエース,1 ,2 ,0 ,114 ,0 ,3 ,1879075603 ,-1 ,-1 ,56 ,72 ,58 ,2 ,66 ,41 ,97 ,65 ,FALSE,109 ,159 ,0 
1847,ミホシンザン,FALSE,7,1 ,1 ,8 ,1 ,5 ,シンザン,ナポリジョオー,1 ,2 ,0 ,74 ,0 ,3 ,1882206785 ,-1 ,-1 ,38 ,72 ,93 ,3 ,54 ,68 ,84 ,88 ,FALSE,149 ,161 ,0 
1848,ミホノブルボン,FALSE,9,0 ,1 ,8 ,1 ,4 ,マグニテュード,カツミエコー,1 ,1 ,0 ,45 ,0 ,5 ,1879062886 ,-1 ,-1 ,99 ,34 ,97 ,3 ,99 ,58 ,94 ,91 ,FALSE,176 ,155 ,0 
1849,ミヤギロドリゴ,FALSE,1,0 ,1 ,6 ,1 ,3 ,ロドリゴデトリアーノ,グリーゴールド,1 ,3 ,0 ,110 ,0 ,5 ,1881219140 ,-1 ,-1 ,28 ,61 ,47 ,2 ,46 ,74 ,56 ,50 ,FALSE,128 ,127 ,0 
1850,ミヤビランベリ,FALSE,1,0 ,1 ,7 ,1 ,3 ,オペラハウス,アステオン,1 ,2 ,0 ,94 ,0 ,5 ,1879051590 ,-1 ,-1 ,39 ,62 ,59 ,2 ,61 ,71 ,69 ,67 ,FALSE,128 ,123 ,0 
1851,ミヤマポピー,FALSE,2,0 ,1 ,8 ,1 ,3 ,カブラヤオー,グリーンシャトー,2 ,4 ,0 ,69 ,0 ,3 ,1879048244 ,-1 ,-1 ,42 ,79 ,58 ,2 ,50 ,36 ,40 ,38 ,FALSE,139 ,118 ,0 
1852,ミュージックタイム,FALSE,2,2 ,1 ,7 ,1 ,2 ,ニジンスキー,Heather Road,1 ,2 ,0 ,65 ,0 ,2 ,1889580099 ,-1 ,-1 ,40 ,82 ,42 ,2 ,92 ,40 ,87 ,80 ,FALSE,141 ,96 ,0 
1853,ミラクルオペラ,FALSE,1,0 ,1 ,6 ,2 ,3 ,オペラハウス,マックスフリート,1 ,2 ,0 ,70 ,0 ,2 ,1879117260 ,-1 ,-1 ,75 ,63 ,57 ,1 ,77 ,43 ,73 ,78 ,FALSE,112 ,145 ,0 
1854,ミラクルタイム,FALSE,1,5 ,2 ,6 ,3 ,3 ,シルバーホーク,Baldski’s Holiday,1 ,2 ,0 ,117 ,0 ,3 ,1879048226 ,-1 ,-1 ,54 ,77 ,40 ,1 ,40 ,34 ,52 ,54 ,FALSE,128 ,122 ,0 
1855,ミラクルレジェンド,FALSE,1,0 ,1 ,6 ,2 ,2 ,フジキセキ,パーソナルレジェンド,2 ,2 ,0 ,85 ,0 ,5 ,1889580099 ,-1 ,-1 ,71 ,82 ,54 ,1 ,39 ,59 ,99 ,48 ,FALSE,134 ,120 ,0 
1856,ミリオンディスク,FALSE,2,0 ,1 ,6 ,2 ,1 ,アフリート,ハッピーリクエスト,1 ,3 ,0 ,111 ,0 ,5 ,1881257011 ,-1 ,-1 ,65 ,87 ,32 ,2 ,57 ,70 ,16 ,45 ,FALSE,149 ,86 ,0 
1857,ミルネイティヴ,FALSE,4,3 ,20,8 ,1 ,3 ,イクスクルシヴネイティヴ,Stresa,1 ,2 ,0 ,64 ,0 ,2 ,2 ,-1 ,-1 ,44 ,59 ,56 ,3 ,12 ,79 ,74 ,78 ,FALSE,151 ,133 ,20
1858,ミルフォードスルー,FALSE,1,0 ,1 ,6 ,1 ,2 ,スルーザドラゴン,スピードキヨフジ,2 ,2 ,0 ,74 ,0 ,5 ,1879076194 ,-1 ,-1 ,33 ,86 ,40 ,3 ,51 ,59 ,44 ,68 ,FALSE,138 ,101 ,0 
1859,ミルリーフ,FALSE,11,3 ,10 ,9 ,1 ,4 ,ネヴァーベンド,Milan Mill,1 ,3 ,0 ,75 ,0 ,3 ,1879048226 ,-1 ,-1 ,82 ,51 ,95 ,3 ,99 ,53 ,93 ,98 ,FALSE,194 ,193 ,10 
1860,ミレニアムバイオ,FALSE,2,0 ,1 ,6 ,1 ,2 ,サンデーサイレンス,ドルスク,1 ,3 ,0 ,71 ,0 ,5 ,1883246882 ,-1 ,-1 ,33 ,74 ,43 ,2 ,64 ,57 ,64 ,79 ,FALSE,135 ,99 ,0 
1861,ムーヴオブサンデー,FALSE,2,0 ,1 ,7 ,1 ,1 ,サンデーサイレンス,ブルティナ,2 ,4 ,0 ,59 ,0 ,3 ,1881257011 ,-1 ,-1 ,22 ,74 ,42 ,3 ,63 ,28 ,92 ,65 ,FALSE,147 ,80 ,0 
1862,ムータティール,FALSE,6,3 ,10 ,8 ,1 ,2 ,エルマームル,Majmu,1 ,2 ,0 ,56 ,0 ,5 ,1879048226 ,-1 ,-1 ,67 ,48 ,57 ,3 ,53 ,51 ,78 ,62 ,FALSE,167 ,101 ,0 
1863,ムードインディゴ,FALSE,1,0 ,1 ,7 ,1 ,2 ,ダンスインザダーク,リープフォージョイ,2 ,3 ,0 ,99 ,0 ,5 ,1890598187 ,-1 ,-1 ,42 ,76 ,46 ,3 ,57 ,60 ,72 ,66 ,FALSE,130 ,109 ,0 
1864,ムービースター,FALSE,2,0 ,1 ,7 ,1 ,2 ,ディクタス,ダイナビーム,1 ,2 ,0 ,118 ,0 ,5 ,1889580099 ,-1 ,-1 ,31 ,87 ,40 ,1 ,70 ,35 ,84 ,70 ,FALSE,140 ,108 ,0 
1865,ムーンマッドネス,FALSE,4,3 ,10 ,8 ,1 ,4 ,ヴィティージ,Castle Moon,1 ,2 ,0 ,51 ,0 ,3 ,1879048192 ,-1 ,-1 ,57 ,45 ,72 ,3 ,39 ,31 ,57 ,64 ,FALSE,145 ,141 ,0 
1866,ムーンライトクラウド,FALSE,10,3 ,10 ,8 ,1 ,2 ,インヴィンシブルスピリット,Ventura,1 ,2 ,0 ,68 ,0 ,3 ,1890586880 ,-1 ,-1 ,75 ,38 ,81 ,3 ,82 ,55 ,78 ,86 ,FALSE,210 ,110 ,10 
1867,ムガムチュウ,FALSE,3,0 ,1 ,8 ,2 ,3 ,ティンバーカントリー,チョコレートケーキ,1 ,3 ,0 ,84 ,0 ,3 ,1879058944 ,-1 ,-1 ,82 ,71 ,53 ,1 ,57 ,26 ,40 ,37 ,FALSE,130 ,137 ,0 
1868,ムッシュシェクル,FALSE,2,0 ,1 ,7 ,1 ,5 ,リアルシャダイ,ダイナシュガー,1 ,3 ,0 ,89 ,0 ,3 ,1879066470 ,-1 ,-1 ,40 ,52 ,60 ,3 ,65 ,43 ,95 ,55 ,FALSE,102 ,163 ,0 
1869,ムトト,FALSE,8,3 ,10 ,8 ,1 ,4 ,バステッド,Amazer,1 ,4 ,1 ,78 ,0 ,3 ,1890664499 ,-1 ,-1 ,97 ,90 ,82 ,3 ,95 ,58 ,95 ,86 ,FALSE,199 ,137 ,10 
1870,メイケイペガスター,FALSE,1,0 ,1 ,6 ,1 ,2 ,フジキセキ,ストームホイッスル,1 ,2 ,0 ,15 ,0 ,6 ,1879179809 ,-1 ,-1 ,35 ,80 ,47 ,3 ,15 ,45 ,35 ,77 ,FALSE,144 ,98 ,0 
1871,メイショウアムール,FALSE,2,0 ,1 ,7 ,2 ,3 ,ワッスル,プリンセスダンサー,1 ,2 ,0 ,118 ,0 ,3 ,1890608994 ,-1 ,-1 ,79 ,66 ,59 ,3 ,29 ,31 ,70 ,59 ,FALSE,112 ,143 ,0 
1872,メイショウオウドウ,FALSE,1,0 ,1 ,7 ,1 ,3 ,サンデーサイレンス,アルタデナ,1 ,3 ,0 ,118 ,0 ,3 ,1890608994 ,-1 ,-1 ,28 ,68 ,56 ,2 ,52 ,64 ,69 ,67 ,FALSE,128 ,121 ,0 
1873,メイショウオスカル,FALSE,1,0 ,1 ,7 ,1 ,3 ,フジキセキ,メイショウヤヨイ,2 ,3 ,0 ,94 ,0 ,4 ,1890608994 ,-1 ,-1 ,26 ,73 ,43 ,2 ,44 ,71 ,26 ,73 ,FALSE,119 ,132 ,0 
1874,メイショウカイドウ,FALSE,2,0 ,1 ,6 ,1 ,3 ,スキャン,キンセングローリー,1 ,1 ,0 ,105 ,0 ,3 ,1890608994 ,-1 ,-1 ,29 ,60 ,58 ,1 ,15 ,27 ,76 ,66 ,FALSE,126 ,119 ,0 
1875,メイショウカンパク,FALSE,1,0 ,1 ,7 ,1 ,4 ,グラスワンダー,ダンシングハピネス,1 ,2 ,0 ,108 ,0 ,4 ,1890608994 ,-1 ,-1 ,43 ,51 ,58 ,1 ,68 ,37 ,77 ,69 ,FALSE,119 ,146 ,0 
1876,メイショウキオウ,FALSE,1,0 ,1 ,6 ,1 ,3 ,コマンダーインチーフ,シティライト,1 ,2 ,0 ,111 ,0 ,3 ,1890608994 ,-1 ,-1 ,37 ,77 ,44 ,1 ,21 ,66 ,37 ,58 ,FALSE,120 ,127 ,0 
1877,メイショウクオリア,FALSE,2,0 ,1 ,7 ,1 ,3 ,マンハッタンカフェ,アンノウンウォーターズ,1 ,1 ,0 ,103 ,0 ,3 ,1890608994 ,-1 ,-1 ,44 ,38 ,43 ,3 ,35 ,97 ,63 ,62 ,FALSE,123 ,127 ,0 
1878,メイショウサムソン,FALSE,8,0 ,1 ,8 ,1 ,4 ,オペラハウス,マイヴィヴィアン,1 ,2 ,0 ,70 ,0 ,3 ,1890608994 ,2 ,-1 ,81 ,78 ,93 ,3 ,88 ,65 ,93 ,84 ,FALSE,165 ,152 ,0 
1879,メイショウテゾロ,FALSE,1,0 ,1 ,6 ,1 ,2 ,アサティス,フジイーグル,1 ,2 ,0 ,111 ,0 ,5 ,1890608994 ,-1 ,-1 ,21 ,61 ,48 ,1 ,46 ,74 ,97 ,63 ,FALSE,139 ,98 ,0 
1880,メイショウトウコン,FALSE,2,0 ,1 ,7 ,2 ,4 ,マヤノトップガン,ルナースフィア,1 ,2 ,0 ,114 ,0 ,4 ,1890608994 ,-1 ,-1 ,78 ,66 ,55 ,1 ,68 ,28 ,98 ,72 ,FALSE,106 ,162 ,0 
